category_id,category_level1,category_level2,category_level3,counts
1000013324,ELECTRONIQUE,COMPOSANTS ACTIFS,TUBE ELECTRONIQUE,248
1000005481,AUTO - MOTO,CONFORT CONDUCTEUR ET PASSAGER,CALE DOS - REPOSE-TETE,248
1000018370,JEUX VIDEO,ACCESSOIRES CONSOLE - JEUX,FIXATION CONSOLE - SUPPORT CONSOLE,248
1000012064,POINT DE VENTE - COMMERCE - ADMINISTRATION,SIGNALETIQUE - PRESENTATION,CADRE - AFFICHAGE - PRESENTOIR,247
1000017210,AUTO - MOTO,PIECES,PORTIERE DE VOITURE - GARNITURE - REVETEMENT INTERIEUR,247
1000019528,MEUBLE,MEUBLE DE CHAMBRE,PENDERIE SOUPLE,247
1000003649,ELECTROMENAGER,PETIT APPAREIL DE CUISSON,MINI-FOUR - ROTISSOIRE,247
1000016350,ANIMALERIE,HABITAT - COUCHAGE,NICHOIR - NID,246
1000016504,ANIMALERIE,TRANSPORT - DEPLACEMENT - PROMENADE,TAPIS DE TRANSPORT,246
1000014780,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PEINTURE,BROSSE POUR PEINDRE,246
1000001932,JARDIN - PISCINE,DECORATION DU JARDIN,GIROUETTE - CADRAN SOLAIRE,246
1000017921,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,ELECTRICITE - DOMOTIQUE,PRISE PROGRAMMABLE - PROGRAMMATEUR POUR PRISE,246
1000007754,PUERICULTURE,COFFRET CADEAU BEBE,COFFRET SOUVENIRS,245
1000018964,SPORT,RUGBY,BALLON DE RUGBY,245
1000009561,AUTO - MOTO,HABITATION MOBILE - AMENAGEMENT INTERIEUR,RACCORDEMENT RESERVOIR - BOUCHON,244
1000003345,ART DE LA TABLE - ARTICLES CULINAIRES,USTENSILES DE CUISINE,PINCEAU DE CUISINE,244
1000016369,ANIMALERIE,HABITAT - COUCHAGE,VOLIERE - CAGE OISEAU,244
1000018712,JEUX - JOUETS,IMAGINATION,ARDOISE ENFANT - ARDOISE MAGIQUE,244
1000003643,ELECTROMENAGER,PETIT APPAREIL DE CUISSON,GAUFRIER,244
1000006740,SPORT,PECHE,SAC DE PECHE,244
1000016972,JARDIN - PISCINE,AMENAGEMENT EXTERIEUR - DU JARDIN,ARCHE - ARCEAU,244
1000000671,EPICERIE,CONDIMENTS - SAUCES - AIDES CULINAIRES,HUILE,243
1000017557,BATEAU MOTEUR - VOILIER,PIECE MOTEUR DE BATEAU - PIECE MOTEUR DE HORS BORD,COMMANDE DE DIRECTION BATEAU - VOLANT BATEAU - CABLE BATEAU - BOITIER MOTEUR BATEAU,243
1000019856,SPORT,CYCLES,BLOUSON DE CYCLISTE - VESTE DE CYCLISTE,243
1000014192,LIBRAIRIE,LANGUES - DICTIONNAIRE,ITALIEN,243
1000015476,DECO - LINGE - LUMINAIRE,ARTICLES - DECORATION DE FETE ,PORTE-ALLIANCE - COUSSIN D ALLIANCE,243
1000015870,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,CONTROLE D’ACCES,BADGE RFID - CARTE RFID,243
1000016951,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MACHINE OUTIL,ASPIRATEUR INDUSTRIEL MONOPHASE - ASPIRATEUR D'ATELIER - ASPIRATEUR DE CHANTIER,242
1000008431,POINT DE VENTE - COMMERCE - ADMINISTRATION,MOBILIER,PACK MOBILIER,242
1000008535,AUTO - MOTO,HABITATION MOBILE - AMENAGEMENT INTERIEUR,PLANCHER,242
1000016678,HYGIENE - BEAUTE - PARFUM,PARFUM,EAU DE TOILETTE SANS ALCOOL - EAU DE SENTEUR,242
1000016943,HYGIENE - BEAUTE - PARFUM,MAQUILLAGE VISAGE - CORPS,STICKER A LEVRES,241
1000005682,AUTO - MOTO,OUTILLAGE,ORGANISATION ATELIER - ORGANISATION GARAGE,241
1000008533,AUTO - MOTO,HABITATION MOBILE - AMENAGEMENT INTERIEUR,KIT D'AMENAGEMENT INTERIEUR,241
1000018107,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,CONSOMMABLE,MANCHON,241
1000014988,MATERIEL DE BUREAU,POUR LE COURRIER,PESE-LETTRES - BALANCE DE PRECISION POUR COURRIER,240
1000005868,AUTO - MOTO,PIECES,EVAPORATEUR DE CLIMATISATION,240
1000005324,AUTO - MOTO,PORTAGE - REMORQUAGE,ANNEAU D'ARRIMAGE POUR REMORQUE,240
1000000593,EPICERIE,PETIT DEJEUNER,CEREALES PETIT DEJEUNER,240
1000002023,JARDIN - PISCINE,OUTILS D'EXTERIEUR - DE JARDIN,ASPIRATEUR - SOUFFLEUR,240
1000001884,JARDIN - PISCINE,AMENAGEMENT EXTERIEUR - DU JARDIN,CHAUFFAGE EXTERIEUR - ACCESSOIRE DE CHAUFFAGE D'EXTERIEUR,240
1000016095,TENUE PROFESSIONNELLE,VETEMENT PROFESSIONNEL,COMBINAISON PROFESSIONNELLE,240
1000021458,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MENUISERIE - HUISSERIE - CLOTURE,PORTE COULISSANTE D'INTERIEUR - SYSTÈME COULISSANT - RAIL - SYSTÈME A GALANDAGE - CACHE RAIL - ENSEMBLE PORTE A GALANDAGE,240
1000016536,ANIMALERIE,VETEMENT - ACCESSOIRE,ROBE - JUPE,240
1000005403,AUTO - MOTO,VEHICULE,SCOOTER,240
1000005499,AUTO - MOTO,CONFORT CONDUCTEUR ET PASSAGER,LOQUET DE PORTIERE,239
1000000468,PUERICULTURE,SOIN MAMAN,CEINTURE DE MAINTIEN VENTRE,239
1000015006,MATERIEL DE BUREAU,PETIT MATERIEL,MASSICOT - CISAILLE,239
1000018573,JEUX - JOUETS,JEUX D'EAU - JEUX DE PLAGE,BAC A SABLE - SAC DE SABLE,239
1000014545,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,ECRITURE - CALLIGRAPHIE,EFFACEUR - CORRECTEUR,238
1000009968,JARDIN - PISCINE,HAMMAM - SAUNA - SPA,MATERIEL - PRODUIT ENTRETIEN HAMMAM - SAUNA - SPA,238
1000015750,LITERIE,ACCESSOIRES LITERIE,PIED DE LIT,238
1000006196,AUTO - MOTO,CONFORT CONDUCTEUR ET PASSAGER,COUVRES PEDALES,237
1000003305,JARDIN - PISCINE,MEUBLES D'EXTERIEUR - DE JARDIN,TABLE DE PIQUE-NIQUE,237
1000014712,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PAPIER - CAHIER - CARNET,FICHE BRISTOL,237
1000017788,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,BROSSE ABRASIVE A MAIN - BROSSE METALLIQUE,237
1000012289,DROGUERIE,MATERIEL D'ENTRETIEN,PLUMEAU - LINGETTE DEPOUSSIERANTE - USTENSILE POUSSIERE,237
1000004137,INFORMATIQUE,CONSTRUCTION RESEAU,COURANT PORTEUR - CPL,237
1000019102,SPORT,DANSE - GYMNASTIQUE - GR,TUTU - JUSTAUCORPS,236
1000008801,JEUX - JOUETS,JOUET D'IMITATION,JARDINAGE - BROUETTE,236
1000003678,ELECTROMENAGER,PETIT DEJEUNER - CAFE,MOULIN A CAFE ELECTRIQUE - BROYEUR A CAFE,236
1000002144,JARDIN - PISCINE,PISCINE,RACCORD - VANNE,236
1000011817,MATERIEL MEDICAL,ORL,APPAREIL AUDITIF - OREILLETTE AUDITIVE,236
1000016174,TENUE PROFESSIONNELLE,COIFFE PROFESSIONNELLE,CHAPEAU PROFESSIONNEL,236
1000014175,LIBRAIRIE,INFORMATIQUE - INTERNET,PROGRAMMATION,236
1000019655,PHOTO - OPTIQUE,CAMESCOPE,PACK CAMESCOPE - ACCESSOIRE,236
1000005619,AUTO - MOTO,OUTILLAGE,CONTROLEUR DE PRESSION,236
1000011391,INFORMATIQUE,STOCKAGE EXTERNE,ADAPTATEUR CARTE MEMOIRE,236
1000015462,DECO - LINGE - LUMINAIRE,ARTICLES - DECORATION DE FETE ,DECORATION DE VOITURE - NOEUD AUTOMATIQUE - PANCARTE,236
1000007096,SPORT,TEXTILE TECHNIQUE,CHEMISE DE SPORT TECHNIQUE - CHEMISETTE DE SPORT TECHNIQUE,236
1000003968,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,CAPE DE COUPE DES CHEVEUX,236
1000001280,SONO - DJ,ECLAIRAGE DE SCENE - EFFETS DE SCENE - MATERIEL DE SCENE,CONTROLEUR DMX - MODULATEURS DMX,235
1000014818,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PEINTURE,PEINTURE POUR PORCELAINE,235
1000017763,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,CONSOMMABLE,MANCHON ABRASIF - CYLINDRE ABRASIF - TAMBOUR DE PONCAGE - TAMBOUR DE POLISSAGE,235
1000008049,AUTO - MOTO,BAGAGERIE AUTO-MOTO,RANGEMENT DE SOUTE - CARGO STRAP - CROCHETS,234
1000018313,MUSIQUE,VINYLE,VINYLE COMPILATION,234
1000002181,JARDIN - PISCINE,PISCINE - ENTRETIEN ET MESURE,USTENSILES DE TRAITEMENT - PURIFICATION - DOSAGE,233
1000005810,AUTO - MOTO,PIECES,COCOTTE MOTO,233
1000007437,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MENUISERIE - HUISSERIE - CLOTURE,MARQUISE - AUVENT POUR PORTE,233
1000003804,ELECTROMENAGER,GROS APPAREILS DE CUISSON,TABLE DE CUISSON ELECTRIQUE - PLAQUE DE CUISSON ELECTRIQUE,233
1000001934,JARDIN - PISCINE,DECORATION DU JARDIN,NICHOIR - VOLIERE - PIGEONNIER,233
1000000451,PUERICULTURE,SECURITE BEBE,PROTEGE COINS-ARRETES,233
1000004415,PARAPHARMACIE,COMPLEMENTS ALIMENTAIRES - THE INFUSION SANTE,COMPLEMENT ANTI-AGE,232
1000012841,PARAPHARMACIE,TRAITEMENTS LIBRE SERVICE - SOINS PATHOLOGIES,SOIN MINCEUR - SOIN DRAINAGE - SOIN BRULEUR DE GRAISSE,232
1000015220,JARDIN - PISCINE,CULTURE INDOOR,ACCESSOIRE DE GAINE - CHAUFFAGE DE GAINE - REDUCTEUR - SILENCIEUX - CLAPET ANTI-RETOUR - RACCORD - FLANGE,232
1000002198,ART DE LA TABLE - ARTICLES CULINAIRES,CONSERVATION DES ALIMENTS,COUVERCLE UNIVERSEL - COUVERCLE ETIRABLE,232
1000019134,SPORT,SPORT D'EAU - GLISSE D'EAU,BOARDSHORT,232
1000013302,ELECTRONIQUE,COMPOSANTS ACTIFS,CIRCUITS INTEGRES,232
1000005846,AUTO - MOTO,PIECES,DIABOLO MOTO,232
1000012552,ARTICLES POUR FUMEUR,CIGARETTE ELECTRONIQUE,CHARGEUR POUR CIGARETTE ELECTRONIQUE,232
1000018796,SPORT,CAMPING - CAMP DE BASE,TAPIS DE SOL - AUTOGONFLANT,232
1000003029,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MACHINE OUTIL,PACK DE MACHINES OUTIL,232
1000005798,AUTO - MOTO,PIECES,CARDAN,232
1000001910,JARDIN - PISCINE,ARROSAGE,DEVIDOIR - ENROULEUR,231
1000010593,TELEPHONIE - GPS,ACCESSOIRE GPS,KIT MAINS LIBRES - KIT VOITURE BLUETOOTH GPS,231
1000018960,SPORT,HANDBALL,BALLON  DE HANDBALL,231
1000016686,HYGIENE - BEAUTE - PARFUM,ONGLERIE,BROSSE A ONGLES,231
1000000566,PUERICULTURE,MEUBLES BEBE,ARMOIRE,231
1000015555,PUERICULTURE,TOILETTE BEBE,INSERT POUR COUCHE LAVABLE - LANGE - ABSORBANT POUR COUCHE LAVABLE - DOUBLURE POUR COUCHE LAVABLE - BOOSTER POUR COUCHE LAVABLE,231
1000017755,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,CONSOMMABLE,EPONGE DE POLISSAGE - BONNETTE DE POLISSAGE,229
1000019881,SPORT,CYCLES,SHORT DE CYCLISTE - BERMUDA DE CYCLISTE,229
1000016340,ANIMALERIE,HABITAT - COUCHAGE,CLAPIER,229
1000014539,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,ECRITURE - CALLIGRAPHIE,ARDOISE - CRAIE,229
1000017872,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,RANGEMENT OUTILS - PORTE-OUTILS,VALISE A OUTIL - VALISETTE A OUTIL - MALLE A OUTIL - MALLETTE A OUTIL,228
1000011530,MATERIEL MEDICAL,CARDIOLOGIE,OXYMETRE,228
1000000849,EPICERIE,CONSERVE DE VIANDE,PATE EN CONSERVE - TERRINE EN CONSERVE - RILLETTE EN CONSERVE,228
1000022353,JEUX - JOUETS,SPECIAL NOEL,CALENDRIER DE L'AVENT,228
1000011420,INFORMATIQUE,ORDINATEUR PORTABLE - NETBOOK,NETBOOK,228
1000002617,MEUBLE,MEUBLE DE SALLE DE BAIN,MEUBLE HAUT DE SALLE DE BAIN - ELEMENT MURAL DE SALLE DE BAIN - ARMOIRE DE TOILETTE,228
1000020719,ART DE LA TABLE - ARTICLES CULINAIRES,CONSERVATION DES ALIMENTS,BOITE A PAIN - SAC A PAIN,228
1000002737,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SECURITE - PROTECTION CHANTIER,HARNAIS DE PROTECTION - KIT ANTICHUTE - KIT DE PROTECTION,228
1000001892,JARDIN - PISCINE,AMENAGEMENT EXTERIEUR - DU JARDIN,HAIE DE JARDIN,227
1000006712,SPORT,PECHE,EPUISETTE - NASSE,227
1000012295,DROGUERIE,MATERIEL D'ENTRETIEN,RACLETTE - USTENSILE ENTRETIEN DES VITRES,227
1000018489,JEUX VIDEO,JEUX VIDEO,GAME CUBE,226
1000004004,INFORMATIQUE,PERIPHERIQUE PC,ADAPTATEUR ACQUISITION AUDIO - VIDEO,226
1000015520,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SECURITE MAISON,SIRENE D'ALARME - FLASH D'ALARME,226
1000003420,VIN - ALCOOL - LIQUIDES,JUS - SODA -SIROP-BOISSON LACTEE,SIROP,226
1000009995,BAGAGERIE,ACCESSOIRES BAGAGE,PESE-BAGAGE,226
1000007347,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,PEINTURE - REVETEMENT MUR SOL PLAFOND,PARQUET - PARQUET STRATIFIE - PLINTHE BOIS - QUART DE ROND,226
1000003808,ELECTROMENAGER,GROS APPAREILS DE CUISSON,TABLE DE CUISSON VITROCERAMIQUE - PLAQUE DE CUISSON VITROCERAMIQUE,226
1000012117,MERCERIE,ACCESSOIRES DE COUTURE,CISEAUX DE COUTURE - AIGUISEUR,225
1000010826,PHOTO - OPTIQUE,OBJECTIF - FLASH - ZOOM,DIFFUSEUR DE FLASH,225
1000014600,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,GRAVURE - PYROGRAVURE,KIT GRAVURE - KIT PYROGRAVURE,225
1000016970,JARDIN - PISCINE,AMENAGEMENT EXTERIEUR - DU JARDIN,BORDURE,225
1000002277,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE APERITIF - OENOLOGIE,COFFRET SOMMELIER - COFFRET OENOLOGIE,224
1000018047,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,COUPE TUBE,224
1000006477,SPORT,FITNESS - MUSCULATION,MEDECINE BALL - BALLON DE MUSCULATION,224
1000012234,DROGUERIE,MATERIEL SOIN DU LINGE,PINCE A LINGE,224
1000015795,LITERIE,LIT D'APPOINT,LIT GONFLABLE - AIRBED,224
1000004309,HYGIENE - BEAUTE - PARFUM,MAQUILLAGE VISAGE - CORPS,RECOURBE CILS,224
1000018035,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,RIFLARD - COUTEAU A ENDUIRE - LISSEUSE,224
1000016406,ANIMALERIE,JOUET,CORDE DE JEU POUR ANIMAL,224
1000009557,JEUX - JOUETS,MULTIMEDIA ENFANT,JEU TABLETTE - CONSOLE EDUCATIVE,224
1000010730,PHOTO - OPTIQUE,ACCESSOIRES PHOTO - OPTIQUE,POIGNEE D'ALIMENTATION PHOTO - OPTIQUE,224
1000003664,ELECTROMENAGER,PETIT DEJEUNER - CAFE,CENTRIFUGEUSE DE CUISINE,224
1000003623,ELECTROMENAGER,PETIT APPAREIL DE CUISSON,APPAREIL A RACLETTE,224
1000015184,EPICERIE,DESSERTS - AIDE PATISSERIE,PATE A SUCRE,224
1000006833,SPORT,PROTECTION DU SPORTIF,PROTEGE-COUDE - COUDIERE,223
1000019075,SPORT,BASKET-BALL,MAILLOT DE BASKET-BALL - DEBARDEUR DE BASKET-BALL - T-SHIRT DE BASKET-BALL - POLO DE BASKET-BALL,223
1000021804,JARDIN - PISCINE,AMENAGEMENT EXTERIEUR - DU JARDIN,DALLE A LESTER - PIED DE PARASOL - SOCLE DE PARASOL - HABILLAGE POUR SOCLE DE PARASOL,223
1000012391,ART DE LA TABLE - ARTICLES CULINAIRES,ACCESSOIRE DE CUISINE,BAC RANGE COUVERTS - BAC A COUVERTS POUR TIROIR,223
1000019991,SPORT,FOOTBALL,BLOUSON DE FOOTBALL - VESTE DE FOOTBALL,223
1000018039,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,ROULEAU DE PEINTURE,222
1000003793,ELECTROMENAGER,GROS APPAREILS LAVAGE-SECHAGE,SECHE-LINGE,222
1000006582,SPORT,GLISSE URBAINE,TRUCKS,222
1000013019,DECO - LINGE - LUMINAIRE,OBJET DE DECORATION - BIBELOT,PORTE-TELEPHONE - PORTE-TELECOMMANDE,222
1000003745,ELECTROMENAGER,BEAUTE - BIEN-ETRE,COUVERTURE CHAUFFANTE - SUR-MATELAS CHAUFFANT,222
1000012542,ARTICLES POUR FUMEUR,CIGARETTE ELECTRONIQUE,RECHARGE DE CIGARETTE ELECTRONIQUE,222
1000015812,TV - VIDEO - SON,CAR AUDIO,PACK CAR AUDIO,221
1000004343,HYGIENE - BEAUTE - PARFUM,RASAGE - EPILATION,MOUSSE A RASER - GEL A RASER - SAVON A BARBE,221
1000017336,EPICERIE,CONFISERIE,REGLISSE,221
1000000514,PUERICULTURE,SOMMEIL BEBE,COUFFIN - SUPPORT COUFFIN,221
1000015121,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PETITES FOURNITURES,DEVIDOIR RUBAN ADHESIF,221
1000017633,BATEAU MOTEUR - VOILIER,SECURITE,SIGNALISATION SONORE - VISUELLE EN MER,220
1000008068,AUTO - MOTO,PIECES,FEUX DE GABARIT - FEUX D'ENCOMBREMENT,220
1000007403,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE DE TABLE,DISTRIBUTEUR DE BONBONS - DISTRIBUTEUR DE CEREALES,220
1000011715,MATERIEL MEDICAL,KINESITHERAPIE - REEDUCATION,EQUIPEMENT DE REEDUCATION - LEST,220
1000003655,ELECTROMENAGER,PETIT APPAREIL DE CUISSON,PLAQUE DE CUISSON POSABLE,220
1000011915,MATERIEL MEDICAL,SOIN DENTAIRE,INSTRUMENT DENTAIRE,220
1000000726,EPICERIE,PLATS PREPARES,SOUPE,220
1000015250,JARDIN - PISCINE,CULTURE INDOOR,SYSTEME HYDROPONIQUE - SYSTEME NFT,220
1000020829,TV - VIDEO - SON,ACCESSOIRES TV - VIDEO - SON,FIXATION D'ANTENNE - FIXATION DE PARABOLE - SUPPORT D'ANTENNE - SUPPORT DE PARABOLE,219
1000018958,SPORT,GOLF,BALLE DE GOLF,219
1000016498,ANIMALERIE,TRANSPORT - DEPLACEMENT - PROMENADE,CEINTURE DE SECURITE,219
1000002864,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,QUINCAILLERIE,GOND DE FIXATION,219
1000020423,SPORT,SPORT DE MONTAGNE,POLAIRE DE SPORT DE MONTAGNE,219
1000000605,EPICERIE,TARTINAGE SUCRE,MIEL,218
1000014820,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PEINTURE,PEINTURE POUR TEXTILE,218
1000001296,SONO - DJ,ECLAIRAGE DE SCENE - EFFETS DE SCENE - MATERIEL DE SCENE,BOULE A FACETTES,218
1000005654,AUTO - MOTO,OUTILLAGE,KIT DE VIDANGE MOTEUR,218
1000008937,JEUX - JOUETS,MONDE MINIATURE,BATEAU MINIATURE - SOUS-MARIN MINIATURE,218
1000014313,LIBRAIRIE,SCOLAIRE - PARASCOLAIRE,LYCEE - VOIE PROFESSIONNELLE,217
1000008803,JEUX - JOUETS,JOUET D'IMITATION,ESPION - ACCESSOIRE ESPION,217
1000002445,ART DE LA TABLE - ARTICLES CULINAIRES,USTENSILES DE CUISINE,SEPARATEUR A OEUF - TOQUEUR A OEUF,217
1000015258,DECO - LINGE - LUMINAIRE,VASE - COUPE - FLEUR,FLEUR STABILISEE - FLEUR ETERNELLE,216
1000015066,MATERIEL DE BUREAU,POUR L'AFFICHAGE,SIGNALISATION DE BUREAU,216
1000018051,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,DEBOUCHEUR - FURET - VENTOUSE,216
1000011409,INFORMATIQUE,STOCKAGE EXTERNE,LECTEUR DE DISQUETTE - CARTOUCHE EXTERNE,216
1000012567,ARTICLES POUR FUMEUR,CHICHA - NARGUILE,FOYER DE CHICHA,216
1000013362,ELECTRONIQUE,COMPOSANTS PASSIFS,BOUTON,216
1000015034,MATERIEL DE BUREAU,ORGANISATION DU BUREAU,SET DE BUREAU,216
1000018762,SPORT,SPORT DE TIR - CHASSE,MATERIEL D'ENTRETIEN D'ARME DE TIRE - PRODUIT D'ENTRETIEN D'ARME DE TIR,215
1000014169,LIBRAIRIE,INFORMATIQUE - INTERNET,MATERIEL INFORMATIQUE,215
1000000499,PUERICULTURE,SOIN BEBE,PROTEGE CARNET DE SANTE,215
1000013732,INSTRUMENTS DE MUSIQUE,MATERIEL DE JEU,ACCORDEUR,215
1000011700,MATERIEL MEDICAL,INSTRUMENTATION,PINCE MEDICALE,214
1000019526,MEUBLE,MEUBLE DE CHAMBRE,DRESSING - KIT AMENAGEMENT DE PLACARD,214
1000015062,MATERIEL DE BUREAU,POUR L'AFFICHAGE,PRESENTOIR DE DOCUMENT - TRIEUR MURAL,213
1000000851,EPICERIE,CONSERVE DE VIANDE,FOIE GRAS,213
1000017201,AUTO - MOTO,PIECES,TABLEAU DE BORD,213
1000012389,ART DE LA TABLE - ARTICLES CULINAIRES,ACCESSOIRE DE CUISINE,RANGE BOUTEILLE (NON MEUBLE) - TAPIS RANGE BOUTEILLE,212
1000009579,MANUTENTION,ACCESSOIRES DE LEVAGE ET D'ARRIMAGE,CABLE - CHAINE,212
1000017418,BATEAU MOTEUR - VOILIER,ACCASTILLAGE,TRAPPE  - HUBLOT - AERATION,212
1000005362,AUTO - MOTO,PORTAGE - REMORQUAGE,RAMPE POUR CHARGEMENT,212
1000016462,ANIMALERIE,PRODUIT DE SOIN - HYGIENE,CULOTTE HYGIENIQUE - COUCHE - INCONTINENCE - PROTECTION MENSTRUELLE - CHALEURS,212
1000018875,SPORT,NUTRITION SPORTIVE,BARRE ENERGETIQUE - GATEAU ENERGETIQUE,212
1000013443,INSTRUMENTS DE MUSIQUE,AMPLIFICATION ET EFFETS DU SON,AMPLIFICATEUR,212
1000015182,MERCERIE,ACCESSOIRES DE FINITION,POMPON - KIT POMPON,212
1000001535,CONDITIONNEMENT,CERCLAGE,RUBAN ADHESIF - ADHESIF PALETTISATION,212
1000016075,MEUBLE,SIEGE - ASSISE,BZ - BANQUETTE BZ,212
1000012113,MERCERIE,ACCESSOIRES DE COUTURE,CROCHET,212
1000008797,JEUX - JOUETS,JOUET D'IMITATION,SOIN DE LA MAISON - NETTOYAGE - MENAGE,211
1000010631,TELEPHONIE - GPS,ACCESSOIRE TELEPHONE,AMPLIFICATEUR D'APPEL TELEPHONIQUE - AMPLIFICATEUR D'ECOUTE,211
1000000739,EPICERIE,PRODUITS SALES APERITIF,CHIPS,211
1000014387,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,CARTERIE - CORRESPONDANCE,PAPIER A LETTRE - PAPIER DE CORRESPONDANCE - BLOC DE CORRESPONDANCE,211
1000020851,TV - VIDEO - SON,PROTECTION - ENTRETIEN,HOUSSE ENCEINTE PORTABLE - ETUI ENCEINTE PORTABLE - COQUE ENCEINTE PORTABLE,210
1000006316,SPORT,CAMPING - CAMP DE BASE,TABLE DE CAMPING AVEC OU SANS CHAISE,210
1000008619,CONDITIONNEMENT,EMBALLAGE ALIMENTAIRE,SUPPORT PATISSIER,209
1000005912,AUTO - MOTO,PIECES,KIT DE FREIN ARRIERE - KIT DE MACHOIRE DE FREIN,209
1000008045,AUTO - MOTO,AIDE A LA CONDUITE - SECURITE,CALE - CALE DE MONTAGE - PLAQUE DE DESENLISEMENT,209
1000004379,PARAPHARMACIE,COMPLEMENTS ALIMENTAIRES - THE INFUSION SANTE,COMPLEMENT MENOPAUSE - COMPLEMENT ANDROPAUSE,209
1000008062,AUTO - MOTO,HABITATION MOBILE - AMENAGEMENT INTERIEUR,POMPE A EAU AUTOMATIQUE - POMPE A EAU MANUELLE,209
1000015641,BIJOUX -  LUNETTES - MONTRES,BIJOUX,CHAPELET,208
1000012843,PARAPHARMACIE,TRAITEMENTS LIBRE SERVICE - SOINS PATHOLOGIES,SOIN MINERAUX - SOIN OLIGO-ELEMENTS,208
1000017107,TATOUAGE - PIERCING,ENCRE A TATOUAGE,ENCRE A TATOUAGE,208
1000009587,MANUTENTION,ACCESSOIRES DE LEVAGE ET D'ARRIMAGE,MAILLE - MAILLON - ESSE - MOUSQUETON,208
1000007182,SPORT,CAMPING - CAMP DE BASE,GONFLEUR - POMPE - ACCESSOIRES,208
1000003853,ELECTROMENAGER,ENTRETIEN DES SOLS - MAISON,LAMPE ANTI-INSECTE,208
1000000291,PUERICULTURE,ACCESSOIRES PROMENADE-VOYAGE,HABILLAGE PLUIE,208
1000003500,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE PETIT DEJEUNER,BOUILLOIRE TRADITIONNELLE - BOUILLOIRE A SIFFLET,208
1000003412,VIN - ALCOOL - LIQUIDES,JUS - SODA -SIROP-BOISSON LACTEE,SODA-THE GLACE,208
1000012105,MERCERIE,ACCESSOIRES DE COUTURE,AGRAFE A COUDRE - BOUCLE METALLIQUE - MOUSQUETON - ANNEAU,208
1000004105,HYGIENE - BEAUTE - PARFUM,DENTAIRE,BAIN DE BOUCHE - PRODUIT DE SOIN DES DENTS,207
1000006452,SPORT,FITNESS - MUSCULATION,APPAREIL A CHARGE GUIDEE - ACCESSOIRE APPAREIL A CHARGE GUIDEE,206
1000003584,ELECTROMENAGER,SERVICE - CONSERVATION,ACCESSOIRES SERVICE - CONSERVATION - PIECES SERVICE - CONSERVATION,206
1000006454,SPORT,FITNESS - MUSCULATION,BALLON SUISSE - GYM BALL - SWISS BALL,206
1000012817,PARAPHARMACIE,TRAITEMENTS LIBRE SERVICE - SOINS PATHOLOGIES,SOIN ARTICULATIONS - SOIN RHUMATISME - SOIN OSSATURE,206
1000015224,JARDIN - PISCINE,CULTURE INDOOR,CHAMBRE DE CULTURE,206
1000015032,MATERIEL DE BUREAU,ORGANISATION DU BUREAU,PORTE COPIE - PORTE BLOC,206
1000019647,PHOTO - OPTIQUE,CAMESCOPE,PACK CAMERA SPORT - PACK CAMERA FRONTALE,205
1000018235,DVD - BLU-RAY,BLU-RAY,BLU-RAY MUSICAL,205
1000019193,SPORT,TEXTILE TECHNIQUE,PANTALON DE COMPRESSION - LEGGINGS DE COMPRESSION,204
1000002898,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL DE MESURE,ENVIRONNEMENT (ANEMOMETRE - LUXMETRE - SONOMETRE),204
1000005517,AUTO - MOTO,CONFORT CONDUCTEUR ET PASSAGER,RELEVE JAMBE,204
